WL[nm]; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL[dB]
1536.970;-5.23;-66.85;-66.64;-66.24;-56.73
1536.980;-5.23;-66.86;-66.65;-66.25;-56.74
1536.990;-5.24;-66.84;-66.64;-66.23;-56.76
1537.000;-5.23;-66.86;-66.65;-66.24;-56.68
1537.010;-5.24;-66.84;-66.64;-66.23;-56.72
1537.020;-5.23;-66.85;-66.65;-66.24;-56.74
1537.030;-5.24;-66.84;-66.64;-66.23;-56.84
1537.040;-5.24;-66.84;-66.64;-66.23;-56.69
1537.050;-5.23;-66.86;-66.65;-66.25;-56.69
1537.060;-5.23;-66.85;-66.65;-66.24;-56.70
1537.070;-5.24;-66.85;-66.64;-66.23;-56.66
1537.080;-5.23;-66.86;-66.65;-66.24;-56.67
1537.090;-5.23;-66.86;-66.65;-66.24;-56.65
1537.100;-5.24;-66.84;-66.64;-66.23;-56.64
1537.110;-5.24;-66.84;-66.64;-66.23;-56.51
1537.120;-5.23;-66.85;-66.65;-66.24;-56.41
1537.130;-5.23;-66.85;-66.65;-66.24;-56.46
1537.140;-5.23;-66.86;-66.65;-66.24;-56.34
1537.150;-5.23;-66.86;-66.65;-66.24;-56.30
1537.160;-5.23;-66.86;-66.65;-66.24;-56.19
1537.170;-5.23;-66.86;-66.65;-66.24;-56.10
1537.180;-5.23;-66.86;-66.65;-66.24;-56.05
1537.190;-5.23;-66.86;-66.65;-66.24;-55.93
1537.200;-5.23;-66.86;-66.65;-66.24;-55.90
1537.210;-5.23;-66.86;-66.65;-66.24;-55.76
1537.220;-5.25;-66.83;-66.63;-66.22;-55.67
1537.230;-5.23;-66.86;-66.65;-66.24;-55.65
1537.240;-5.23;-66.86;-66.65;-66.24;-55.54
1537.250;-5.24;-66.84;-66.64;-66.23;-55.46
1537.260;-5.23;-66.86;-66.65;-66.24;-55.41
1537.270;-5.26;-66.83;-66.62;-66.21;-55.29
1537.280;-5.25;-66.83;-66.63;-66.22;-55.44
1537.290;-5.25;-66.83;-66.63;-66.22;-55.24
1537.300;-5.26;-66.83;-66.62;-66.21;-55.23
1537.310;-5.26;-66.82;-66.62;-66.21;-55.24
1537.320;-5.24;-66.84;-66.64;-66.23;-55.09
1537.330;-5.24;-66.84;-66.64;-66.23;-55.08
1537.340;-5.23;-66.85;-66.64;-66.23;-55.14
1537.350;-5.23;-66.86;-66.65;-66.24;-55.18
1537.360;-5.23;-66.86;-66.65;-66.24;-55.19
1537.370;-5.23;-66.86;-66.65;-66.24;-55.06
1537.380;-5.23;-66.86;-66.65;-66.24;-55.07
1537.390;-5.23;-66.86;-66.65;-66.24;-55.07
1537.400;-5.23;-66.86;-66.65;-66.24;-55.03
1537.410;-5.23;-66.86;-66.65;-66.24;-55.02
1537.420;-5.23;-66.86;-66.65;-66.24;-55.01
1537.430;-5.23;-66.86;-66.65;-66.24;-54.78
1537.440;-5.22;-66.87;-66.66;-66.25;-54.74
1537.450;-5.20;-66.89;-66.68;-66.27;-54.82
1537.460;-5.20;-66.88;-66.68;-66.27;-54.73
1537.470;-5.23;-66.86;-66.65;-66.25;-54.80
1537.480;-5.23;-66.86;-66.65;-66.25;-54.75
1537.490;-5.23;-66.86;-66.65;-66.25;-54.75
1537.500;-5.23;-66.86;-66.65;-66.25;-54.77
1537.510;-5.23;-66.86;-66.65;-66.25;-54.76
1537.520;-5.23;-66.86;-66.65;-66.25;-54.92
1537.530;-5.23;-66.86;-66.65;-66.25;-54.89
1537.540;-5.22;-66.87;-66.66;-66.25;-54.95
1537.550;-5.22;-66.87;-66.66;-66.26;-54.90
1537.560;-5.23;-66.86;-66.65;-66.25;-54.88
1537.570;-5.23;-66.86;-66.65;-66.25;-54.92
1537.580;-5.21;-66.88;-66.67;-66.26;-54.85
1537.590;-5.23;-66.86;-66.65;-66.25;-54.87
1537.600;-5.23;-66.86;-66.65;-66.25;-54.76
1537.610;-5.23;-66.86;-66.65;-66.25;-54.76
1537.620;-5.23;-66.86;-66.65;-66.25;-54.61
1537.630;-5.23;-66.86;-66.65;-66.25;-54.59
1537.640;-5.22;-66.87;-66.66;-66.25;-54.34
1537.650;-5.21;-66.87;-66.66;-66.26;-54.32
1537.660;-5.23;-66.86;-66.65;-66.25;-54.24
1537.670;-5.21;-66.88;-66.67;-66.26;-54.04
1537.680;-5.22;-66.86;-66.65;-66.25;-54.02
1537.690;-5.21;-66.88;-66.67;-66.26;-53.99
1537.700;-5.23;-66.86;-66.65;-66.25;-53.91
1537.710;-5.23;-66.86;-66.65;-66.25;-53.91
1537.720;-5.21;-66.88;-66.67;-66.26;-53.92
1537.730;-5.22;-66.87;-66.66;-66.25;-53.89
1537.740;-5.23;-66.86;-66.65;-66.25;-53.85
1537.750;-5.23;-66.86;-66.65;-66.25;-53.85
1537.760;-5.23;-66.86;-66.65;-66.25;-53.73
1537.770;-5.23;-66.86;-66.65;-66.25;-53.75
1537.780;-5.21;-66.88;-66.67;-66.26;-53.80
1537.790;-5.23;-66.86;-66.65;-66.25;-53.58
1537.800;-5.23;-66.86;-66.65;-66.25;-53.60
1537.810;-5.23;-66.86;-66.65;-66.24;-53.61
1537.820;-5.23;-66.86;-66.65;-66.24;-53.54
1537.830;-5.23;-66.86;-66.65;-66.25;-53.46
1537.840;-5.23;-66.86;-66.65;-66.25;-53.50
1537.850;-5.23;-66.86;-66.65;-66.25;-53.50
1537.860;-5.23;-66.86;-66.65;-66.25;-53.51
1537.870;-5.23;-66.87;-66.65;-66.25;-53.55
1537.880;-5.25;-66.84;-66.63;-66.23;-53.49
1537.890;-5.23;-66.86;-66.65;-66.25;-53.35
1537.900;-5.26;-66.83;-66.62;-66.22;-53.40
1537.910;-5.23;-66.87;-66.65;-66.25;-53.35
1537.920;-5.23;-66.86;-66.65;-66.24;-53.19
1537.930;-5.23;-66.86;-66.65;-66.25;-53.25
1537.940;-5.24;-66.85;-66.64;-66.24;-53.38
1537.950;-5.23;-66.87;-66.65;-66.25;-53.34
1537.960;-5.23;-66.86;-66.65;-66.25;-53.37
1537.970;-5.24;-66.86;-66.64;-66.24;-53.16
1537.980;-5.23;-66.87;-66.65;-66.25;-53.28
1537.990;-5.24;-66.85;-66.64;-66.24;-53.17
1538.000;-5.24;-66.85;-66.64;-66.23;-53.20
1538.010;-5.23;-66.86;-66.65;-66.25;-53.19
1538.020;-5.24;-66.85;-66.64;-66.23;-53.00
1538.030;-5.24;-66.85;-66.64;-66.24;-53.00
1538.040;-5.24;-66.85;-66.64;-66.24;-52.97
1538.050;-5.26;-66.83;-66.62;-66.22;-52.91
1538.060;-5.23;-66.87;-66.65;-66.25;-52.84
1538.070;-5.24;-66.86;-66.64;-66.24;-52.89
1538.080;-5.26;-66.83;-66.62;-66.22;-52.75
1538.090;-5.25;-66.84;-66.63;-66.23;-52.77
1538.100;-5.26;-66.83;-66.62;-66.22;-52.71
1538.110;-5.28;-66.81;-66.60;-66.20;-52.63
1538.120;-5.28;-66.81;-66.60;-66.20;-52.68
1538.130;-5.27;-66.82;-66.61;-66.21;-52.67
1538.140;-5.27;-66.82;-66.61;-66.21;-52.56
1538.150;-5.24;-66.86;-66.64;-66.24;-52.65
1538.160;-5.24;-66.85;-66.64;-66.24;-52.55
1538.170;-5.24;-66.85;-66.64;-66.24;-52.57
1538.180;-5.23;-66.86;-66.65;-66.25;-52.51
1538.190;-5.23;-66.86;-66.65;-66.25;-52.51
1538.200;-5.24;-66.85;-66.64;-66.24;-52.53
1538.210;-5.24;-66.85;-66.64;-66.24;-52.40
1538.220;-5.24;-66.85;-66.64;-66.24;-52.38
1538.230;-5.24;-66.85;-66.64;-66.24;-52.38
1538.240;-5.23;-66.87;-66.65;-66.25;-52.42
1538.250;-5.23;-66.87;-66.65;-66.25;-52.33
1538.260;-5.24;-66.85;-66.64;-66.24;-52.41
1538.270;-5.23;-66.87;-66.65;-66.25;-52.40
1538.280;-5.23;-66.87;-66.65;-66.25;-52.29
1538.290;-5.23;-66.87;-66.65;-66.25;-52.34
1538.300;-5.24;-66.86;-66.64;-66.24;-52.31
1538.310;-5.23;-66.86;-66.65;-66.25;-52.35
1538.320;-5.23;-66.87;-66.65;-66.25;-52.40
1538.330;-5.23;-66.86;-66.65;-66.25;-52.21
1538.340;-5.24;-66.85;-66.64;-66.24;-52.28
1538.350;-5.23;-66.87;-66.65;-66.25;-52.22
1538.360;-5.23;-66.87;-66.65;-66.25;-52.16
1538.370;-5.23;-66.87;-66.65;-66.25;-52.25
1538.380;-5.23;-66.87;-66.65;-66.25;-52.24
1538.390;-5.24;-66.86;-66.64;-66.24;-52.20
1538.400;-5.24;-66.85;-66.63;-66.23;-52.25
1538.410;-5.23;-66.87;-66.65;-66.25;-52.20
1538.420;-5.23;-66.87;-66.65;-66.25;-52.31
1538.430;-5.24;-66.85;-66.64;-66.24;-52.21
1538.440;-5.23;-66.87;-66.65;-66.25;-52.28
1538.450;-5.23;-66.87;-66.65;-66.25;-52.39
1538.460;-5.23;-66.87;-66.65;-66.25;-52.34
1538.470;-5.21;-66.88;-66.67;-66.27;-52.29
1538.480;-5.23;-66.87;-66.65;-66.25;-52.35
1538.490;-5.23;-66.87;-66.65;-66.25;-52.38
1538.500;-5.23;-66.87;-66.65;-66.25;-52.32
1538.510;-5.23;-66.87;-66.65;-66.25;-52.45
1538.520;-5.23;-66.87;-66.65;-66.25;-52.50
1538.530;-5.24;-66.85;-66.64;-66.24;-52.52
1538.540;-5.24;-66.85;-66.64;-66.24;-52.50
1538.550;-5.23;-66.86;-66.65;-66.25;-52.59
1538.560;-5.24;-66.86;-66.64;-66.24;-52.67
1538.570;-5.23;-66.87;-66.65;-66.25;-52.73
1538.580;-5.23;-66.87;-66.65;-66.25;-52.78
1538.590;-5.23;-66.86;-66.65;-66.25;-52.83
1538.600;-5.24;-66.85;-66.64;-66.24;-52.91
1538.610;-5.23;-66.87;-66.65;-66.25;-52.93
1538.620;-5.24;-66.85;-66.64;-66.24;-52.99
1538.630;-5.26;-66.83;-66.62;-66.22;-53.04
1538.640;-5.24;-66.85;-66.64;-66.24;-53.18
1538.650;-5.23;-66.86;-66.65;-66.25;-53.46
1538.660;-5.24;-66.85;-66.64;-66.24;-53.60
1538.670;-5.23;-66.86;-66.65;-66.25;-53.66
1538.680;-5.23;-66.86;-66.65;-66.25;-53.75
1538.690;-5.26;-66.83;-66.62;-66.22;-53.90
1538.700;-5.25;-66.84;-66.63;-66.23;-54.03
1538.710;-5.27;-66.82;-66.60;-66.20;-54.11
1538.720;-5.25;-66.84;-66.63;-66.23;-54.30
1538.730;-5.23;-66.86;-66.65;-66.25;-54.47
1538.740;-5.24;-66.85;-66.64;-66.24;-54.55
1538.750;-5.26;-66.83;-66.62;-66.22;-54.63
1538.760;-5.23;-66.86;-66.65;-66.25;-54.74
1538.770;-5.24;-66.85;-66.64;-66.24;-54.78
1538.780;-5.24;-66.85;-66.64;-66.24;-54.83
1538.790;-5.24;-66.85;-66.64;-66.24;-54.86
1538.800;-5.26;-66.83;-66.62;-66.22;-54.93
1538.810;-5.27;-66.82;-66.61;-66.21;-54.90
1538.820;-5.24;-66.85;-66.63;-66.23;-55.05
1538.830;-5.28;-66.81;-66.60;-66.20;-54.95
1538.840;-5.28;-66.81;-66.60;-66.20;-55.01
1538.850;-5.26;-66.83;-66.62;-66.22;-54.99
1538.860;-5.30;-66.79;-66.58;-66.18;-55.07
1538.870;-5.27;-66.82;-66.61;-66.21;-55.16
1538.880;-5.25;-66.84;-66.63;-66.23;-55.11
1538.890;-5.29;-66.81;-66.59;-66.19;-55.23
1538.900;-5.27;-66.82;-66.61;-66.21;-55.29
1538.910;-5.28;-66.81;-66.60;-66.20;-55.42
1538.920;-5.29;-66.80;-66.58;-66.19;-55.28
1538.930;-5.27;-66.83;-66.61;-66.21;-55.42
1538.940;-5.25;-66.84;-66.62;-66.22;-55.37
1538.950;-5.28;-66.81;-66.60;-66.20;-55.46
1538.960;-5.23;-66.86;-66.65;-66.25;-55.59
1538.970;-5.24;-66.85;-66.63;-66.24;-55.47
1538.980;-5.25;-66.84;-66.63;-66.23;-55.56
1538.990;-5.25;-66.84;-66.63;-66.23;-55.54
1539.000;-5.26;-66.83;-66.62;-66.22;-55.53
1539.010;-5.28;-66.81;-66.60;-66.20;-55.60
1539.020;-5.25;-66.84;-66.63;-66.23;-55.81
1539.030;-5.29;-66.80;-66.58;-66.19;-55.87
1539.040;-5.27;-66.82;-66.61;-66.21;-55.86
1539.050;-5.26;-66.83;-66.62;-66.22;-55.83
1539.060;-5.26;-66.83;-66.61;-66.22;-55.89
1539.070;-5.24;-66.85;-66.63;-66.24;-55.96
1539.080;-5.25;-66.84;-66.63;-66.23;-55.86
1539.090;-5.26;-66.83;-66.61;-66.22;-55.85
1539.100;-5.26;-66.83;-66.61;-66.22;-55.83
1539.110;-5.25;-66.84;-66.63;-66.23;-55.75
1539.120;-5.28;-66.81;-66.60;-66.20;-55.69
1539.130;-5.25;-66.84;-66.63;-66.23;-55.67
1539.140;-5.26;-66.83;-66.61;-66.22;-55.65
1539.150;-5.27;-66.82;-66.60;-66.21;-55.50
1539.160;-5.25;-66.84;-66.62;-66.22;-55.40
1539.170;-5.24;-66.85;-66.63;-66.24;-55.39
1539.180;-5.28;-66.81;-66.60;-66.20;-55.31
1539.190;-5.24;-66.85;-66.63;-66.24;-55.34
1539.200;-5.25;-66.84;-66.62;-66.23;-55.32
1539.210;-5.25;-66.84;-66.62;-66.23;-55.26
1539.220;-5.26;-66.83;-66.62;-66.22;-55.16
1539.230;-5.24;-66.85;-66.63;-66.24;-55.17
1539.240;-5.28;-66.82;-66.60;-66.20;-55.13
1539.250;-5.26;-66.83;-66.61;-66.22;-55.17
1539.260;-5.25;-66.84;-66.62;-66.23;-55.22
1539.270;-5.26;-66.83;-66.62;-66.22;-55.16
1539.280;-5.23;-66.86;-66.65;-66.25;-55.36
1539.290;-5.25;-66.85;-66.63;-66.23;-55.20
1539.300;-5.26;-66.83;-66.61;-66.22;-55.21
1539.310;-5.25;-66.84;-66.62;-66.23;-55.17
1539.320;-5.27;-66.82;-66.61;-66.21;-55.26
1539.330;-5.28;-66.81;-66.59;-66.20;-55.22
1539.340;-5.26;-66.83;-66.61;-66.22;-55.12
1539.350;-5.25;-66.84;-66.62;-66.23;-55.13
1539.360;-5.26;-66.83;-66.61;-66.22;-55.19
1539.370;-5.25;-66.84;-66.62;-66.23;-55.12
1539.380;-5.27;-66.82;-66.60;-66.21;-55.02
1539.390;-5.23;-66.86;-66.65;-66.25;-54.99
1539.400;-5.25;-66.85;-66.63;-66.23;-54.96
1539.410;-5.26;-66.83;-66.61;-66.22;-54.92
1539.420;-5.26;-66.83;-66.61;-66.22;-54.83
1539.430;-5.26;-66.83;-66.61;-66.22;-54.89
1539.440;-5.28;-66.81;-66.59;-66.20;-54.68
1539.450;-5.28;-66.81;-66.59;-66.20;-54.65
1539.460;-5.27;-66.82;-66.60;-66.21;-54.61
1539.470;-5.25;-66.84;-66.62;-66.23;-54.65
1539.480;-5.26;-66.84;-66.62;-66.22;-54.58
1539.490;-5.28;-66.82;-66.59;-66.20;-54.48
1539.500;-5.28;-66.81;-66.59;-66.20;-54.22
1539.510;-5.28;-66.81;-66.59;-66.20;-54.21
1539.520;-5.27;-66.82;-66.60;-66.21;-54.04
1539.530;-5.28;-66.81;-66.59;-66.20;-54.10
1539.540;-5.27;-66.82;-66.60;-66.21;-53.94
1539.550;-5.26;-66.83;-66.61;-66.22;-53.85
1539.560;-5.29;-66.80;-66.58;-66.19;-53.73
1539.570;-5.26;-66.84;-66.61;-66.22;-53.74
1539.580;-5.27;-66.82;-66.60;-66.21;-53.71
1539.590;-5.27;-66.82;-66.60;-66.21;-53.66
1539.600;-5.25;-66.84;-66.62;-66.23;-53.65
1539.610;-5.28;-66.81;-66.59;-66.20;-53.60
1539.620;-5.29;-66.80;-66.58;-66.19;-53.51
1539.630;-5.27;-66.82;-66.60;-66.21;-53.56
1539.640;-5.28;-66.81;-66.59;-66.20;-53.59
1539.650;-5.28;-66.81;-66.59;-66.20;-53.46
1539.660;-5.28;-66.81;-66.59;-66.20;-53.64
1539.670;-5.28;-66.81;-66.59;-66.20;-53.64
1539.680;-5.29;-66.80;-66.58;-66.19;-53.66
1539.690;-5.29;-66.80;-66.58;-66.19;-53.63
1539.700;-5.28;-66.81;-66.59;-66.20;-53.77
1539.710;-5.30;-66.80;-66.57;-66.18;-53.70
1539.720;-5.30;-66.80;-66.57;-66.18;-53.87
1539.730;-5.28;-66.81;-66.59;-66.20;-53.82
1539.740;-5.29;-66.80;-66.58;-66.19;-53.88
1539.750;-5.28;-66.81;-66.59;-66.20;-53.88
1539.760;-5.28;-66.81;-66.59;-66.20;-53.87
1539.770;-5.26;-66.83;-66.61;-66.22;-53.99
1539.780;-5.26;-66.83;-66.61;-66.22;-53.89
1539.790;-5.27;-66.82;-66.60;-66.21;-53.90
1539.800;-5.27;-66.82;-66.60;-66.21;-54.01
1539.810;-5.29;-66.80;-66.58;-66.19;-54.03
1539.820;-5.30;-66.80;-66.57;-66.18;-54.11
1539.830;-5.26;-66.83;-66.61;-66.22;-54.09
1539.840;-5.28;-66.81;-66.59;-66.20;-54.02
1539.850;-5.29;-66.80;-66.58;-66.19;-53.95
1539.860;-5.27;-66.82;-66.60;-66.21;-54.06
1539.870;-5.28;-66.82;-66.59;-66.20;-54.21
1539.880;-5.26;-66.83;-66.61;-66.22;-54.33
1539.890;-5.26;-66.83;-66.61;-66.22;-54.28
1539.900;-5.27;-66.82;-66.60;-66.21;-54.30
1539.910;-5.29;-66.80;-66.58;-66.19;-54.26
1539.920;-5.27;-66.82;-66.60;-66.21;-54.40
1539.930;-5.30;-66.80;-66.58;-66.18;-54.41
1539.940;-5.29;-66.80;-66.58;-66.19;-54.52
1539.950;-5.27;-66.82;-66.61;-66.21;-54.59
1539.960;-5.28;-66.81;-66.59;-66.20;-54.62
1539.970;-5.27;-66.83;-66.61;-66.21;-54.67
1539.980;-5.26;-66.83;-66.61;-66.22;-54.62
1539.990;-5.27;-66.83;-66.61;-66.21;-54.75
1540.000;-5.29;-66.81;-66.59;-66.19;-54.69
1540.010;-5.27;-66.82;-66.60;-66.21;-54.81
1540.020;-5.29;-66.80;-66.58;-66.19;-54.74
1540.030;-5.28;-66.81;-66.59;-66.20;-54.85
1540.040;-5.28;-66.81;-66.59;-66.20;-54.88
1540.050;-5.30;-66.80;-66.58;-66.18;-54.96
1540.060;-5.29;-66.80;-66.58;-66.19;-54.98
1540.070;-5.28;-66.81;-66.60;-66.20;-55.02
1540.080;-5.27;-66.83;-66.61;-66.21;-55.13
1540.090;-5.28;-66.81;-66.60;-66.20;-55.29
1540.100;-5.27;-66.83;-66.61;-66.21;-55.32
1540.110;-5.29;-66.80;-66.58;-66.19;-55.31
1540.120;-5.28;-66.81;-66.60;-66.20;-55.46
1540.130;-5.29;-66.80;-66.58;-66.19;-55.62
1540.140;-5.30;-66.80;-66.58;-66.18;-55.82
1540.150;-5.28;-66.81;-66.60;-66.20;-55.81
1540.160;-5.30;-66.80;-66.58;-66.18;-56.03
1540.170;-5.29;-66.80;-66.59;-66.19;-56.08
1540.180;-5.29;-66.80;-66.59;-66.19;-56.14
1540.190;-5.28;-66.81;-66.59;-66.20;-56.37
1540.200;-5.30;-66.80;-66.58;-66.18;-56.54
1540.210;-5.28;-66.81;-66.59;-66.20;-56.64
1540.220;-5.30;-66.80;-66.58;-66.18;-56.71
1540.230;-5.30;-66.80;-66.58;-66.18;-56.87
1540.240;-5.30;-66.80;-66.58;-66.18;-56.89
1540.250;-5.30;-66.80;-66.58;-66.18;-57.05
1540.260;-5.28;-66.81;-66.60;-66.20;-57.08
1540.270;-5.28;-66.81;-66.59;-66.20;-57.07
1540.280;-5.30;-66.80;-66.58;-66.18;-57.14
1540.290;-5.30;-66.80;-66.58;-66.18;-57.13
1540.300;-5.28;-66.81;-66.60;-66.20;-57.23
1540.310;-5.30;-66.80;-66.58;-66.18;-57.13
1540.320;-5.30;-66.80;-66.58;-66.18;-57.08
1540.330;-5.30;-66.80;-66.58;-66.18;-57.06
1540.340;-5.30;-66.80;-66.58;-66.18;-57.01
1540.350;-5.30;-66.80;-66.58;-66.18;-56.96
1540.360;-5.30;-66.80;-66.58;-66.18;-56.85
1540.370;-5.30;-66.80;-66.58;-66.18;-56.82
1540.380;-5.29;-66.80;-66.59;-66.19;-56.74
1540.390;-5.29;-66.80;-66.59;-66.19;-56.63
1540.400;-5.31;-66.78;-66.57;-66.17;-56.51
1540.410;-5.30;-66.79;-66.58;-66.18;-56.43
1540.420;-5.30;-66.80;-66.58;-66.18;-56.37
1540.430;-5.30;-66.80;-66.58;-66.18;-56.18
1540.440;-5.30;-66.80;-66.58;-66.18;-56.05
1540.450;-5.31;-66.78;-66.57;-66.17;-55.96
1540.460;-5.32;-66.78;-66.56;-66.16;-55.88
1540.470;-5.28;-66.81;-66.60;-66.20;-55.84
1540.480;-5.30;-66.80;-66.58;-66.18;-55.64
1540.490;-5.30;-66.80;-66.58;-66.18;-55.54
1540.500;-5.30;-66.80;-66.58;-66.18;-55.53
1540.510;-5.30;-66.80;-66.58;-66.18;-55.53
1540.520;-5.31;-66.78;-66.57;-66.17;-55.41
1540.530;-5.30;-66.79;-66.58;-66.18;-55.43
1540.540;-5.32;-66.78;-66.57;-66.16;-55.42
1540.550;-5.32;-66.78;-66.57;-66.16;-55.38
1540.560;-5.32;-66.78;-66.57;-66.16;-55.43
1540.570;-5.32;-66.78;-66.57;-66.16;-55.31
1540.580;-5.30;-66.80;-66.59;-66.18;-55.30
1540.590;-5.30;-66.80;-66.59;-66.18;-55.39
1540.600;-5.30;-66.79;-66.58;-66.18;-55.36
1540.610;-5.31;-66.79;-66.58;-66.17;-55.38
1540.620;-5.30;-66.80;-66.59;-66.18;-55.40
1540.630;-5.31;-66.78;-66.57;-66.17;-55.34
1540.640;-5.30;-66.80;-66.59;-66.18;-55.29
1540.650;-5.30;-66.80;-66.59;-66.18;-55.20
1540.660;-5.31;-66.79;-66.58;-66.17;-55.21
1540.670;-5.30;-66.79;-66.58;-66.18;-55.26
1540.680;-5.30;-66.80;-66.59;-66.18;-55.12
1540.690;-5.31;-66.78;-66.57;-66.17;-55.07
1540.700;-5.30;-66.80;-66.59;-66.18;-55.11
1540.710;-5.30;-66.79;-66.58;-66.18;-54.96
1540.720;-5.30;-66.79;-66.58;-66.18;-54.85
1540.730;-5.30;-66.80;-66.59;-66.18;-54.92
1540.740;-5.31;-66.78;-66.57;-66.17;-54.88
1540.750;-5.31;-66.78;-66.57;-66.17;-54.83
1540.760;-5.30;-66.79;-66.58;-66.18;-54.86
1540.770;-5.31;-66.79;-66.58;-66.17;-54.82
1540.780;-5.30;-66.80;-66.59;-66.18;-54.84
1540.790;-5.30;-66.80;-66.59;-66.18;-54.78
1540.800;-5.32;-66.78;-66.57;-66.16;-54.74
1540.810;-5.31;-66.78;-66.58;-66.17;-54.78
1540.820;-5.30;-66.80;-66.59;-66.18;-54.80
1540.830;-5.30;-66.80;-66.59;-66.18;-54.71
1540.840;-5.30;-66.80;-66.59;-66.18;-54.76
1540.850;-5.31;-66.78;-66.57;-66.17;-54.64
1540.860;-5.33;-66.76;-66.56;-66.15;-54.73
1540.870;-5.31;-66.78;-66.58;-66.17;-54.58
1540.880;-5.30;-66.80;-66.59;-66.18;-54.78
1540.890;-5.30;-66.80;-66.59;-66.18;-54.76
1540.900;-5.30;-66.80;-66.59;-66.18;-54.71
1540.910;-5.31;-66.78;-66.58;-66.17;-54.70
1540.920;-5.31;-66.79;-66.58;-66.17;-54.71
1540.930;-5.32;-66.78;-66.57;-66.16;-54.71
1540.940;-5.31;-66.78;-66.58;-66.17;-54.58
1540.950;-5.32;-66.78;-66.58;-66.16;-54.65
1540.960;-5.32;-66.78;-66.58;-66.16;-54.57
1540.970;-5.30;-66.79;-66.59;-66.18;-54.64
1540.980;-5.32;-66.78;-66.58;-66.16;-54.54
1540.990;-5.32;-66.78;-66.58;-66.16;-54.45
1541.000;-5.33;-66.76;-66.56;-66.15;-54.35
1541.010;-5.33;-66.76;-66.56;-66.15;-54.38
1541.020;-5.33;-66.76;-66.56;-66.15;-54.40
1541.030;-5.30;-66.79;-66.59;-66.18;-54.33
1541.040;-5.32;-66.78;-66.58;-66.16;-54.33
1541.050;-5.30;-66.79;-66.59;-66.18;-54.17
1541.060;-5.31;-66.78;-66.58;-66.17;-54.19
1541.070;-5.32;-66.78;-66.58;-66.16;-54.24
1541.080;-5.30;-66.79;-66.59;-66.18;-54.20
1541.090;-5.32;-66.77;-66.57;-66.16;-54.16
1541.100;-5.31;-66.78;-66.58;-66.17;-54.12
1541.110;-5.31;-66.78;-66.58;-66.17;-54.15
1541.120;-5.33;-66.76;-66.56;-66.15;-54.08
1541.130;-5.32;-66.78;-66.58;-66.16;-54.26
1541.140;-5.33;-66.76;-66.57;-66.15;-54.15
1541.150;-5.32;-66.77;-66.57;-66.16;-54.18
1541.160;-5.32;-66.77;-66.57;-66.16;-54.10
1541.170;-5.32;-66.78;-66.58;-66.16;-54.09
1541.180;-5.32;-66.78;-66.58;-66.16;-54.09
1541.190;-5.31;-66.78;-66.58;-66.17;-54.10
1541.200;-5.31;-66.78;-66.58;-66.17;-54.10
1541.210;-5.33;-66.76;-66.56;-66.15;-53.99
1541.220;-5.35;-66.75;-66.55;-66.13;-54.00
1541.230;-5.37;-66.72;-66.53;-66.11;-54.02
1541.240;-5.35;-66.74;-66.55;-66.13;-53.96
1541.250;-5.34;-66.75;-66.56;-66.14;-53.93
1541.260;-5.35;-66.74;-66.55;-66.13;-53.90
1541.270;-5.36;-66.73;-66.53;-66.12;-53.91
1541.280;-5.34;-66.75;-66.56;-66.14;-53.92
1541.290;-5.34;-66.76;-66.56;-66.15;-53.88
1541.300;-5.36;-66.73;-66.54;-66.12;-53.84
1541.310;-5.33;-66.76;-66.56;-66.15;-53.79
1541.320;-5.34;-66.75;-66.55;-66.14;-53.70
1541.330;-5.35;-66.74;-66.55;-66.13;-53.70
1541.340;-5.35;-66.74;-66.55;-66.13;-53.68
1541.350;-5.34;-66.76;-66.56;-66.15;-53.49
1541.360;-5.36;-66.74;-66.54;-66.12;-53.44
1541.370;-5.35;-66.74;-66.55;-66.13;-53.36
1541.380;-5.35;-66.75;-66.55;-66.14;-53.43
1541.390;-5.34;-66.76;-66.56;-66.15;-53.27
1541.400;-5.33;-66.76;-66.56;-66.15;-53.22
1541.410;-5.36;-66.74;-66.54;-66.13;-53.17
1541.420;-5.36;-66.73;-66.54;-66.12;-53.11
1541.430;-5.35;-66.74;-66.55;-66.13;-53.02
1541.440;-5.37;-66.73;-66.53;-66.12;-53.05
1541.450;-5.35;-66.74;-66.54;-66.13;-53.09
1541.460;-5.35;-66.74;-66.55;-66.13;-53.12
1541.470;-5.35;-66.74;-66.55;-66.13;-53.03
1541.480;-5.34;-66.75;-66.55;-66.14;-53.05
1541.490;-5.35;-66.75;-66.55;-66.14;-53.18
1541.500;-5.34;-66.76;-66.56;-66.15;-53.31
1541.510;-5.33;-66.76;-66.56;-66.15;-53.25
1541.520;-5.34;-66.76;-66.56;-66.14;-53.30
1541.530;-5.35;-66.74;-66.55;-66.13;-53.42
1541.540;-5.35;-66.74;-66.55;-66.13;-53.49
1541.550;-5.37;-66.73;-66.53;-66.12;-53.50
1541.560;-5.37;-66.72;-66.53;-66.11;-53.63
1541.570;-5.37;-66.72;-66.53;-66.11;-53.64
1541.580;-5.36;-66.73;-66.53;-66.12;-53.76
1541.590;-5.36;-66.73;-66.54;-66.12;-53.85
1541.600;-5.36;-66.74;-66.54;-66.13;-53.92
