WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL
1554.890;-5.94;-66.18;-65.97;-43.10
1554.900;-5.92;-66.19;-65.98;-43.08
1554.910;-5.94;-66.18;-65.97;-43.12
1554.920;-5.93;-66.18;-65.97;-43.09
1554.930;-5.92;-66.19;-65.98;-43.10
1554.940;-5.94;-66.18;-65.97;-43.07
1554.950;-5.94;-66.18;-65.97;-43.08
1554.960;-5.92;-66.19;-65.98;-43.02
1554.970;-5.93;-66.18;-65.97;-43.01
1554.980;-5.90;-66.21;-66.00;-43.10
1554.990;-5.92;-66.19;-65.98;-43.01
1555.000;-5.94;-66.18;-65.97;-43.07
1555.010;-5.94;-66.18;-65.97;-43.05
1555.020;-5.94;-66.18;-65.97;-43.02
1555.030;-5.95;-66.16;-65.95;-43.03
1555.040;-5.94;-66.17;-65.96;-43.05
1555.050;-5.95;-66.16;-65.95;-43.04
1555.060;-5.94;-66.17;-65.96;-43.06
1555.070;-5.93;-66.18;-65.97;-43.06
1555.080;-5.90;-66.21;-66.00;-43.01
1555.090;-5.95;-66.16;-65.95;-42.98
1555.100;-5.94;-66.17;-65.96;-43.03
1555.110;-5.95;-66.16;-65.95;-43.00
1555.120;-5.95;-66.17;-65.96;-43.04
1555.130;-5.95;-66.16;-65.95;-43.08
1555.140;-5.95;-66.16;-65.95;-43.04
1555.150;-5.95;-66.16;-65.95;-43.11
1555.160;-5.92;-66.19;-65.98;-42.93
1555.170;-5.95;-66.16;-65.95;-43.02
1555.180;-5.94;-66.17;-65.96;-42.97
1555.190;-5.94;-66.17;-65.96;-43.01
1555.200;-5.95;-66.16;-65.95;-42.86
1555.210;-5.95;-66.16;-65.95;-42.91
1555.220;-5.92;-66.19;-65.98;-43.03
1555.230;-5.94;-66.17;-65.96;-43.04
1555.240;-5.95;-66.16;-65.95;-43.02
1555.250;-5.95;-66.16;-65.95;-43.01
1555.260;-5.95;-66.16;-65.95;-42.93
1555.270;-5.95;-66.16;-65.95;-42.98
1555.280;-5.95;-66.16;-65.95;-42.97
1555.290;-5.95;-66.16;-65.95;-43.01
1555.300;-5.95;-66.16;-65.95;-43.03
1555.310;-5.95;-66.16;-65.95;-42.98
1555.320;-5.97;-66.14;-65.93;-42.91
1555.330;-5.97;-66.14;-65.93;-43.01
1555.340;-5.95;-66.16;-65.95;-43.04
1555.350;-5.95;-66.16;-65.95;-43.03
1555.360;-5.95;-66.16;-65.95;-42.92
1555.370;-5.94;-66.17;-65.95;-42.94
1555.380;-5.95;-66.16;-65.95;-42.93
1555.390;-5.95;-66.16;-65.95;-42.91
1555.400;-5.95;-66.16;-65.95;-43.04
1555.410;-5.96;-66.15;-65.94;-43.03
1555.420;-5.97;-66.14;-65.93;-43.08
1555.430;-5.95;-66.16;-65.94;-43.03
1555.440;-5.95;-66.16;-65.94;-43.05
1555.450;-5.95;-66.16;-65.94;-43.03
1555.460;-5.95;-66.16;-65.94;-42.97
1555.470;-5.95;-66.16;-65.94;-43.09
1555.480;-5.95;-66.16;-65.95;-43.11
1555.490;-5.94;-66.17;-65.95;-43.07
1555.500;-5.95;-66.16;-65.94;-43.07
1555.510;-5.95;-66.16;-65.94;-43.11
1555.520;-5.95;-66.16;-65.94;-43.12
1555.530;-5.95;-66.16;-65.94;-43.12
1555.540;-5.95;-66.16;-65.95;-43.18
1555.550;-5.94;-66.17;-65.95;-43.15
1555.560;-5.95;-66.16;-65.94;-43.11
1555.570;-5.95;-66.16;-65.94;-43.13
1555.580;-5.95;-66.16;-65.94;-43.10
1555.590;-5.95;-66.16;-65.94;-43.09
1555.600;-5.95;-66.16;-65.95;-43.14
1555.610;-5.94;-66.18;-65.96;-43.14
1555.620;-5.95;-66.17;-65.95;-43.14
1555.630;-5.94;-66.17;-65.96;-43.12
1555.640;-5.95;-66.16;-65.95;-43.18
1555.650;-5.95;-66.16;-65.94;-43.22
1555.660;-5.95;-66.16;-65.95;-43.12
1555.670;-5.92;-66.19;-65.97;-43.19
1555.680;-5.94;-66.18;-65.96;-43.18
1555.690;-5.95;-66.16;-65.95;-43.17
1555.700;-5.92;-66.19;-65.97;-43.22
1555.710;-5.94;-66.18;-65.96;-43.32
1555.720;-5.94;-66.18;-65.96;-43.26
1555.730;-5.94;-66.17;-65.96;-43.28
1555.740;-5.95;-66.16;-65.94;-43.23
1555.750;-5.94;-66.17;-65.96;-43.23
1555.760;-5.92;-66.19;-65.98;-43.28
1555.770;-5.95;-66.16;-65.94;-43.30
1555.780;-5.93;-66.18;-65.96;-43.32
1555.790;-5.92;-66.19;-65.98;-43.34
1555.800;-5.93;-66.19;-65.97;-43.32
1555.810;-5.92;-66.19;-65.97;-43.35
1555.820;-5.93;-66.18;-65.97;-43.33
1555.830;-5.95;-66.16;-65.94;-43.34
1555.840;-5.95;-66.16;-65.95;-43.32
1555.850;-5.94;-66.17;-65.96;-43.28
1555.860;-5.95;-66.16;-65.94;-43.28
1555.870;-5.94;-66.17;-65.95;-43.34
1555.880;-5.95;-66.16;-65.95;-43.34
1555.890;-5.94;-66.17;-65.96;-43.33
1555.900;-5.94;-66.18;-65.96;-43.35
1555.910;-5.94;-66.17;-65.96;-43.30
1555.920;-5.95;-66.16;-65.94;-43.33
1555.930;-5.94;-66.17;-65.95;-43.35
1555.940;-5.95;-66.16;-65.95;-43.39
1555.950;-5.95;-66.16;-65.94;-43.27
1555.960;-5.95;-66.16;-65.94;-43.36
1555.970;-5.96;-66.15;-65.94;-43.36
1555.980;-5.96;-66.15;-65.94;-43.30
1555.990;-5.93;-66.19;-65.97;-43.31
1556.000;-5.94;-66.17;-65.96;-43.30
1556.010;-5.95;-66.16;-65.94;-43.33
1556.020;-5.95;-66.16;-65.94;-43.29
1556.030;-5.95;-66.16;-65.94;-43.27
1556.040;-5.95;-66.16;-65.94;-43.31
1556.050;-5.95;-66.16;-65.94;-43.28
1556.060;-5.97;-66.15;-65.93;-43.24
1556.070;-5.96;-66.15;-65.94;-43.28
1556.080;-5.95;-66.16;-65.94;-43.25
1556.090;-5.96;-66.15;-65.94;-43.22
1556.100;-5.97;-66.14;-65.92;-43.25
1556.110;-5.98;-66.13;-65.92;-43.21
1556.120;-5.98;-66.13;-65.92;-43.15
1556.130;-5.97;-66.14;-65.92;-43.13
1556.140;-5.96;-66.16;-65.94;-43.24
1556.150;-5.97;-66.14;-65.92;-43.17
1556.160;-5.97;-66.14;-65.93;-43.15
1556.170;-5.96;-66.15;-65.94;-43.15
1556.180;-5.97;-66.14;-65.92;-43.14
1556.190;-5.97;-66.14;-65.92;-43.20
1556.200;-5.97;-66.14;-65.92;-43.24
1556.210;-5.97;-66.14;-65.92;-43.21
1556.220;-5.97;-66.14;-65.93;-43.15
1556.230;-5.96;-66.15;-65.94;-43.19
1556.240;-5.98;-66.13;-65.91;-43.16
1556.250;-5.97;-66.15;-65.93;-43.20
1556.260;-5.97;-66.14;-65.93;-43.17
1556.270;-5.97;-66.14;-65.92;-43.13
1556.280;-5.98;-66.13;-65.91;-43.17
1556.290;-5.95;-66.16;-65.94;-43.17
1556.300;-5.96;-66.15;-65.93;-43.10
1556.310;-5.96;-66.15;-65.94;-43.07
1556.320;-5.95;-66.16;-65.94;-43.11
1556.330;-5.97;-66.14;-65.93;-43.09
1556.340;-5.96;-66.15;-65.94;-43.18
1556.350;-5.97;-66.14;-65.93;-43.11
1556.360;-5.96;-66.15;-65.93;-43.12
1556.370;-5.96;-66.15;-65.94;-43.12
1556.380;-5.94;-66.17;-65.96;-43.12
1556.390;-5.95;-66.16;-65.94;-43.08
1556.400;-5.95;-66.16;-65.94;-43.01
1556.410;-5.96;-66.15;-65.94;-43.02
1556.420;-5.96;-66.15;-65.93;-43.07
1556.430;-5.95;-66.16;-65.94;-43.01
1556.440;-5.95;-66.16;-65.94;-43.05
1556.450;-5.97;-66.14;-65.93;-43.13
1556.460;-5.95;-66.16;-65.94;-43.06
1556.470;-5.96;-66.15;-65.94;-43.03
1556.480;-5.98;-66.13;-65.92;-43.06
1556.490;-5.96;-66.15;-65.93;-43.01
1556.500;-5.96;-66.15;-65.94;-43.03
1556.510;-5.97;-66.14;-65.93;-43.05
1556.520;-5.95;-66.16;-65.94;-43.11
1556.530;-5.95;-66.16;-65.94;-43.02
1556.540;-5.95;-66.16;-65.94;-43.08
1556.550;-5.95;-66.16;-65.94;-43.09
1556.560;-5.95;-66.16;-65.94;-43.12
1556.570;-5.97;-66.14;-65.93;-43.07
1556.580;-5.95;-66.16;-65.94;-43.11
1556.590;-5.95;-66.16;-65.94;-43.13
1556.600;-5.95;-66.16;-65.94;-43.04
1556.610;-5.95;-66.17;-65.95;-43.08
1556.620;-5.95;-66.16;-65.95;-43.11
1556.630;-5.95;-66.16;-65.94;-43.19
1556.640;-5.95;-66.16;-65.94;-43.13
1556.650;-5.95;-66.16;-65.94;-43.16
1556.660;-5.95;-66.16;-65.94;-43.16
1556.670;-5.95;-66.16;-65.94;-43.14
1556.680;-5.95;-66.16;-65.94;-43.13
1556.690;-5.97;-66.14;-65.93;-43.14
1556.700;-5.96;-66.16;-65.94;-43.10
1556.710;-5.96;-66.16;-65.94;-43.11
1556.720;-5.97;-66.14;-65.93;-43.07
1556.730;-5.96;-66.15;-65.94;-43.09
1556.740;-5.96;-66.15;-65.93;-43.10
1556.750;-5.95;-66.16;-65.94;-43.08
1556.760;-5.95;-66.16;-65.94;-43.14
1556.770;-5.95;-66.16;-65.94;-43.04
1556.780;-5.95;-66.16;-65.94;-43.06
1556.790;-5.95;-66.16;-65.94;-43.11
1556.800;-5.95;-66.16;-65.94;-43.03
1556.810;-5.95;-66.16;-65.94;-43.04
1556.820;-5.94;-66.17;-65.96;-43.02
1556.830;-5.97;-66.14;-65.93;-43.02
1556.840;-5.95;-66.16;-65.94;-43.05
1556.850;-5.96;-66.15;-65.94;-43.01
1556.860;-5.96;-66.15;-65.93;-43.01
1556.870;-5.97;-66.15;-65.93;-43.03
1556.880;-5.96;-66.15;-65.94;-43.01
1556.890;-5.97;-66.14;-65.93;-43.00
1556.900;-5.95;-66.16;-65.94;-42.95
1556.910;-5.96;-66.15;-65.94;-42.99
1556.920;-5.99;-66.12;-65.91;-42.91
1556.930;-6.00;-66.11;-65.90;-42.95
1556.940;-5.96;-66.15;-65.93;-42.92
1556.950;-5.99;-66.12;-65.91;-42.96
1556.960;-5.99;-66.12;-65.91;-43.00
1556.970;-5.98;-66.13;-65.92;-42.99
1556.980;-5.98;-66.13;-65.91;-42.97
1556.990;-5.96;-66.15;-65.93;-42.99
1557.000;-5.95;-66.16;-65.94;-42.94
1557.010;-5.95;-66.16;-65.94;-43.01
1557.020;-5.97;-66.14;-65.92;-42.95
1557.030;-5.97;-66.14;-65.93;-42.97
1557.040;-5.96;-66.15;-65.94;-43.04
1557.050;-5.97;-66.14;-65.92;-43.06
1557.060;-5.97;-66.14;-65.92;-43.04
1557.070;-5.99;-66.12;-65.91;-43.01
1557.080;-5.96;-66.16;-65.94;-43.00
1557.090;-5.96;-66.15;-65.94;-42.98
1557.100;-5.99;-66.12;-65.91;-42.98
1557.110;-5.98;-66.13;-65.91;-43.01
1557.120;-5.97;-66.14;-65.92;-43.05
1557.130;-5.97;-66.14;-65.92;-43.05
1557.140;-5.99;-66.12;-65.91;-43.04
1557.150;-5.96;-66.16;-65.94;-43.06
1557.160;-5.97;-66.14;-65.92;-43.06
1557.170;-5.97;-66.15;-65.93;-43.02
1557.180;-5.95;-66.16;-65.94;-43.05
1557.190;-5.97;-66.14;-65.93;-43.03
1557.200;-5.96;-66.15;-65.94;-43.06
1557.210;-5.97;-66.14;-65.93;-42.99
1557.220;-5.96;-66.15;-65.94;-43.01
1557.230;-5.97;-66.14;-65.93;-43.02
1557.240;-5.96;-66.15;-65.93;-43.04
1557.250;-5.99;-66.13;-65.91;-42.99
1557.260;-5.96;-66.15;-65.94;-43.05
1557.270;-5.97;-66.14;-65.92;-43.02
1557.280;-5.97;-66.14;-65.93;-43.00
1557.290;-5.95;-66.16;-65.94;-43.01
1557.300;-5.95;-66.16;-65.94;-43.01
1557.310;-5.97;-66.14;-65.93;-43.02
1557.320;-5.96;-66.15;-65.94;-42.98
1557.330;-5.95;-66.15;-65.94;-43.06
1557.340;-5.95;-66.15;-65.94;-43.05
1557.350;-5.95;-66.15;-65.94;-43.04
1557.360;-5.95;-66.15;-65.94;-43.05
1557.370;-5.95;-66.15;-65.94;-42.99
1557.380;-5.95;-66.15;-65.94;-43.01
1557.390;-5.95;-66.15;-65.94;-43.02
1557.400;-5.95;-66.15;-65.94;-43.06
1557.410;-5.95;-66.15;-65.94;-42.97
1557.420;-5.95;-66.15;-65.94;-42.99
1557.430;-5.95;-66.15;-65.94;-43.04
1557.440;-5.95;-66.15;-65.94;-43.03
1557.450;-5.95;-66.15;-65.94;-43.13
1557.460;-5.95;-66.15;-65.94;-42.96
1557.470;-5.95;-66.15;-65.94;-43.07
1557.480;-5.95;-66.15;-65.94;-43.01
1557.490;-5.95;-66.15;-65.94;-43.12
1557.500;-5.94;-66.16;-65.96;-43.10
1557.510;-5.95;-66.16;-65.95;-43.06
1557.520;-5.95;-66.15;-65.94;-43.04
1557.530;-5.95;-66.15;-65.94;-43.16
1557.540;-5.95;-66.15;-65.94;-43.09
1557.550;-5.95;-66.15;-65.94;-43.07
1557.560;-5.95;-66.15;-65.94;-43.07
1557.570;-5.95;-66.15;-65.94;-43.01
1557.580;-5.94;-66.17;-65.96;-43.04
1557.590;-5.95;-66.15;-65.94;-43.12
1557.600;-5.94;-66.16;-65.95;-43.06
1557.610;-5.97;-66.14;-65.93;-43.09
1557.620;-5.95;-66.15;-65.94;-43.04
1557.630;-5.95;-66.15;-65.94;-43.13
1557.640;-5.95;-66.15;-65.94;-43.13
1557.650;-5.95;-66.15;-65.94;-42.99
1557.660;-5.97;-66.13;-65.92;-43.06
1557.670;-5.97;-66.14;-65.93;-43.10
1557.680;-5.95;-66.15;-65.94;-43.09
1557.690;-5.97;-66.14;-65.93;-43.14
1557.700;-5.96;-66.14;-65.94;-43.17
1557.710;-5.95;-66.15;-65.94;-43.18
1557.720;-5.96;-66.14;-65.94;-43.08
1557.730;-5.97;-66.13;-65.93;-43.12
1557.740;-5.95;-66.15;-65.94;-43.18
1557.750;-5.98;-66.12;-65.92;-43.21
1557.760;-5.99;-66.11;-65.91;-43.20
1557.770;-5.96;-66.14;-65.94;-43.27
1557.780;-5.96;-66.14;-65.94;-43.18
1557.790;-5.97;-66.13;-65.92;-43.19
1557.800;-5.97;-66.13;-65.92;-43.12
1557.810;-5.97;-66.13;-65.92;-43.19
1557.820;-5.96;-66.14;-65.94;-43.18
1557.830;-5.97;-66.13;-65.93;-43.21
1557.840;-5.99;-66.11;-65.91;-43.15
1557.850;-5.99;-66.11;-65.91;-43.24
1557.860;-5.97;-66.13;-65.92;-43.21
1557.870;-5.99;-66.11;-65.91;-43.16
1557.880;-5.99;-66.11;-65.91;-43.17
1557.890;-5.97;-66.13;-65.92;-43.21
1557.900;-6.01;-66.09;-65.89;-43.16
1557.910;-5.99;-66.11;-65.91;-43.19
1557.920;-5.97;-66.12;-65.92;-43.15
1557.930;-5.97;-66.12;-65.92;-43.24
1557.940;-5.97;-66.12;-65.92;-43.19
1557.950;-5.99;-66.11;-65.91;-43.21
1557.960;-6.01;-66.09;-65.89;-43.20
1557.970;-5.99;-66.10;-65.91;-43.16
1557.980;-5.99;-66.11;-65.91;-43.15
1557.990;-5.99;-66.11;-65.91;-43.19
1558.000;-5.98;-66.12;-65.92;-43.11
1558.010;-6.01;-66.09;-65.89;-43.10
1558.020;-6.00;-66.10;-65.90;-43.20
1558.030;-6.01;-66.09;-65.89;-43.12
1558.040;-5.96;-66.13;-65.94;-43.08
1558.050;-5.98;-66.11;-65.91;-43.08
1558.060;-5.99;-66.10;-65.91;-43.12
1558.070;-6.01;-66.08;-65.89;-43.18
1558.080;-5.99;-66.10;-65.90;-43.10
1558.090;-5.95;-66.14;-65.94;-43.17
1558.100;-5.96;-66.14;-65.94;-43.06
1558.110;-5.99;-66.10;-65.91;-43.13
1558.120;-5.98;-66.11;-65.91;-43.20
1558.130;-5.97;-66.12;-65.92;-43.18
1558.140;-5.97;-66.12;-65.92;-43.18
1558.150;-5.97;-66.12;-65.92;-43.21
1558.160;-5.95;-66.14;-65.94;-43.29
1558.170;-5.95;-66.14;-65.94;-43.24
1558.180;-5.95;-66.14;-65.94;-43.28
1558.190;-5.95;-66.14;-65.94;-43.29
1558.200;-5.97;-66.13;-65.93;-43.28
1558.210;-5.96;-66.14;-65.94;-43.26
1558.220;-5.95;-66.14;-65.94;-43.22
1558.230;-5.97;-66.13;-65.93;-43.36
1558.240;-5.95;-66.14;-65.94;-43.34
1558.250;-5.96;-66.13;-65.93;-43.32
1558.260;-5.96;-66.13;-65.94;-43.32
1558.270;-5.95;-66.14;-65.94;-43.29
1558.280;-5.95;-66.14;-65.94;-43.25
1558.290;-5.95;-66.14;-65.94;-43.30
1558.300;-5.95;-66.14;-65.94;-43.35
1558.310;-5.95;-66.14;-65.94;-43.32
1558.320;-5.95;-66.14;-65.94;-43.28
1558.330;-5.95;-66.14;-65.94;-43.28
1558.340;-5.95;-66.14;-65.94;-43.23
1558.350;-5.97;-66.12;-65.93;-43.31
1558.360;-5.95;-66.14;-65.94;-43.31
1558.370;-5.95;-66.14;-65.94;-43.28
1558.380;-5.95;-66.14;-65.94;-43.23
1558.390;-5.95;-66.14;-65.94;-43.26
1558.400;-5.95;-66.14;-65.94;-43.24
1558.410;-5.95;-66.14;-65.94;-43.25
1558.420;-5.95;-66.14;-65.94;-43.30
1558.430;-5.96;-66.13;-65.94;-43.35
1558.440;-5.96;-66.13;-65.93;-43.35
1558.450;-5.95;-66.14;-65.94;-43.31
1558.460;-5.95;-66.14;-65.94;-43.34
1558.470;-5.97;-66.12;-65.93;-43.35
1558.480;-5.96;-66.14;-65.94;-43.35
1558.490;-5.97;-66.13;-65.93;-43.31
1558.500;-5.95;-66.14;-65.94;-43.34
1558.510;-5.95;-66.14;-65.94;-43.32
1558.520;-5.97;-66.13;-65.93;-43.29
1558.530;-5.96;-66.14;-65.94;-43.39
1558.540;-5.96;-66.14;-65.94;-43.32
1558.550;-5.97;-66.12;-65.92;-43.45
1558.560;-5.97;-66.12;-65.92;-43.46
1558.570;-5.97;-66.12;-65.92;-43.38
1558.580;-5.96;-66.13;-65.94;-43.36
1558.590;-5.95;-66.14;-65.94;-43.37
1558.600;-5.95;-66.14;-65.94;-43.34
1558.610;-5.98;-66.11;-65.92;-43.34
1558.620;-6.00;-66.10;-65.90;-43.38
1558.630;-5.97;-66.12;-65.92;-43.39
1558.640;-5.98;-66.11;-65.91;-43.41
1558.650;-5.96;-66.13;-65.94;-43.40
1558.660;-5.97;-66.12;-65.93;-43.39
1558.670;-5.97;-66.12;-65.92;-43.42
1558.680;-5.97;-66.12;-65.92;-43.42
1558.690;-5.96;-66.13;-65.93;-43.43
1558.700;-5.96;-66.13;-65.93;-43.36
1558.710;-5.97;-66.12;-65.92;-43.36
1558.720;-5.96;-66.14;-65.94;-43.35
1558.730;-5.99;-66.10;-65.91;-43.30
1558.740;-5.95;-66.14;-65.94;-43.29
1558.750;-5.96;-66.13;-65.94;-43.38
1558.760;-5.97;-66.12;-65.92;-43.35
1558.770;-5.96;-66.13;-65.94;-43.32
1558.780;-5.95;-66.14;-65.94;-43.27
1558.790;-5.99;-66.10;-65.91;-43.29
1558.800;-5.97;-66.12;-65.93;-43.31
1558.810;-5.96;-66.13;-65.94;-43.32
1558.820;-5.97;-66.12;-65.92;-43.32
1558.830;-5.97;-66.12;-65.92;-43.26
1558.840;-5.97;-66.12;-65.92;-43.25
1558.850;-5.99;-66.10;-65.91;-43.26
1558.860;-5.97;-66.12;-65.93;-43.24
1558.870;-5.96;-66.13;-65.94;-43.33
1558.880;-5.97;-66.12;-65.92;-43.21
1558.890;-5.97;-66.12;-65.92;-43.25
1558.900;-5.97;-66.12;-65.92;-43.24
1558.910;-5.99;-66.10;-65.91;-43.28
1558.920;-5.97;-66.12;-65.92;-43.20
1558.930;-5.98;-66.11;-65.92;-43.33
1558.940;-6.00;-66.10;-65.90;-43.30
1558.950;-5.97;-66.12;-65.92;-43.29
1558.960;-5.96;-66.13;-65.93;-43.28
1558.970;-5.98;-66.11;-65.91;-43.26
1558.980;-5.96;-66.14;-65.94;-43.24
1558.990;-5.95;-66.14;-65.94;-43.32
1559.000;-5.96;-66.13;-65.93;-43.31
1559.010;-5.96;-66.13;-65.93;-43.33
1559.020;-5.97;-66.13;-65.93;-43.33
1559.030;-5.97;-66.12;-65.92;-43.34
1559.040;-5.96;-66.14;-65.94;-43.35
1559.050;-5.96;-66.14;-65.94;-43.33
1559.060;-5.99;-66.11;-65.91;-43.28
1559.070;-5.97;-66.13;-65.93;-43.36
1559.080;-5.95;-66.14;-65.94;-43.34
1559.090;-5.95;-66.14;-65.94;-43.33
1559.100;-5.95;-66.14;-65.94;-43.28
1559.110;-5.95;-66.14;-65.94;-43.38
1559.120;-5.97;-66.12;-65.92;-43.35
1559.130;-5.97;-66.13;-65.92;-43.32
1559.140;-5.96;-66.13;-65.93;-43.26
1559.150;-5.98;-66.11;-65.91;-43.35
1559.160;-5.98;-66.12;-65.91;-43.43
1559.170;-5.97;-66.12;-65.92;-43.31
1559.180;-5.96;-66.14;-65.93;-43.28
1559.190;-5.97;-66.12;-65.92;-43.38
1559.200;-5.96;-66.13;-65.93;-43.35
1559.210;-5.96;-66.13;-65.93;-43.35
1559.220;-5.97;-66.13;-65.92;-43.41
1559.230;-5.97;-66.12;-65.92;-43.36
1559.240;-5.99;-66.10;-65.90;-43.36
1559.250;-5.97;-66.12;-65.92;-43.37
1559.260;-5.95;-66.14;-65.93;-43.43
1559.270;-5.95;-66.14;-65.93;-43.37
1559.280;-5.95;-66.14;-65.93;-43.34
1559.290;-5.97;-66.12;-65.92;-43.40
1559.300;-5.95;-66.14;-65.93;-43.41
1559.310;-5.95;-66.14;-65.93;-43.35
1559.320;-5.95;-66.14;-65.93;-43.34
1559.330;-5.96;-66.13;-65.92;-43.39
1559.340;-5.97;-66.12;-65.91;-43.36
1559.350;-5.96;-66.13;-65.93;-43.34
1559.360;-5.97;-66.12;-65.92;-43.26
1559.370;-5.97;-66.12;-65.91;-43.34
1559.380;-5.97;-66.12;-65.91;-43.25
1559.390;-5.97;-66.12;-65.91;-43.29
1559.400;-5.97;-66.12;-65.91;-43.35
1559.410;-5.99;-66.11;-65.90;-43.30
1559.420;-5.96;-66.13;-65.92;-43.33
1559.430;-5.97;-66.12;-65.91;-43.36
1559.440;-5.99;-66.10;-65.89;-43.29
1559.450;-5.99;-66.10;-65.89;-43.31
1559.460;-5.98;-66.11;-65.90;-43.31
1559.470;-5.97;-66.12;-65.91;-43.34
1559.480;-6.00;-66.09;-65.88;-43.35
1559.490;-5.96;-66.13;-65.92;-43.31
1559.500;-5.97;-66.12;-65.91;-43.36
1559.510;-5.98;-66.11;-65.90;-43.29
1559.520;-5.97;-66.12;-65.91;-43.26
1559.530;-6.00;-66.09;-65.88;-43.30
1559.540;-5.98;-66.11;-65.90;-43.30
1559.550;-5.97;-66.12;-65.91;-43.31
1559.560;-5.97;-66.12;-65.91;-43.29
1559.570;-6.00;-66.09;-65.88;-43.29
1559.580;-5.98;-66.11;-65.90;-43.26
1559.590;-5.98;-66.11;-65.90;-43.28
1559.600;-5.97;-66.12;-65.91;-43.31
1559.610;-5.99;-66.11;-65.89;-43.36
1559.620;-5.99;-66.10;-65.89;-43.24
1559.630;-5.99;-66.10;-65.89;-43.32
1559.640;-5.98;-66.11;-65.90;-43.33
1559.650;-6.01;-66.08;-65.87;-43.32
1559.660;-6.00;-66.09;-65.88;-43.32
1559.670;-5.99;-66.10;-65.89;-43.30
1559.680;-5.97;-66.12;-65.90;-43.38
1559.690;-5.97;-66.12;-65.91;-43.37
1559.700;-5.98;-66.12;-65.90;-43.33
1559.710;-6.00;-66.09;-65.87;-43.38
1559.720;-6.00;-66.09;-65.88;-43.37
1559.730;-5.97;-66.12;-65.91;-43.36
1559.740;-6.00;-66.09;-65.88;-43.31
1559.750;-6.01;-66.08;-65.87;-43.36
1559.760;-6.01;-66.09;-65.87;-43.36
1559.770;-6.00;-66.10;-65.88;-43.40
1559.780;-5.99;-66.11;-65.89;-43.51
1559.790;-5.97;-66.13;-65.91;-43.40
1559.800;-5.99;-66.11;-65.89;-43.36
1559.810;-5.97;-66.12;-65.90;-43.47
1559.820;-5.97;-66.12;-65.91;-43.41
1559.830;-5.99;-66.11;-65.89;-43.49
1559.840;-5.98;-66.11;-65.89;-43.44
1559.850;-5.98;-66.11;-65.90;-43.49
1559.860;-6.00;-66.09;-65.88;-43.48
1559.870;-5.99;-66.10;-65.88;-43.42
1559.880;-5.97;-66.12;-65.91;-43.49
1559.890;-5.98;-66.12;-65.90;-43.55
1559.900;-5.98;-66.12;-65.90;-43.38
1559.910;-5.96;-66.14;-65.92;-43.43
1559.920;-5.97;-66.13;-65.91;-43.49
1559.930;-5.97;-66.13;-65.91;-43.50
1559.940;-5.99;-66.11;-65.89;-43.57
1559.950;-5.99;-66.11;-65.89;-43.52
1559.960;-5.98;-66.12;-65.90;-43.53
1559.970;-5.96;-66.14;-65.92;-43.55
1559.980;-5.98;-66.12;-65.90;-43.54
1559.990;-5.97;-66.13;-65.91;-43.54
1560.000;-5.99;-66.11;-65.89;-43.48
1560.010;-6.01;-66.09;-65.87;-43.50
1560.020;-5.97;-66.13;-65.91;-43.45
1560.030;-5.97;-66.13;-65.91;-43.53
1560.040;-5.98;-66.12;-65.90;-43.52
1560.050;-5.98;-66.12;-65.90;-43.49
1560.060;-5.99;-66.11;-65.89;-43.56
1560.070;-5.99;-66.11;-65.89;-43.60
1560.080;-5.97;-66.13;-65.91;-43.50
1560.090;-5.96;-66.14;-65.92;-43.59
1560.100;-5.97;-66.14;-65.91;-43.59
1560.110;-5.95;-66.15;-65.93;-43.54
1560.120;-5.97;-66.14;-65.91;-43.49
1560.130;-5.97;-66.13;-65.91;-43.60
1560.140;-5.95;-66.15;-65.92;-43.52
1560.150;-5.98;-66.13;-65.90;-43.69
1560.160;-6.00;-66.11;-65.88;-43.58
1560.170;-5.98;-66.12;-65.90;-43.54
1560.180;-5.97;-66.14;-65.91;-43.59
1560.190;-5.97;-66.13;-65.91;-43.65
1560.200;-5.97;-66.13;-65.91;-43.64
1560.210;-5.96;-66.15;-65.92;-43.47
1560.220;-5.99;-66.12;-65.89;-43.62
1560.230;-5.97;-66.13;-65.91;-43.62
1560.240;-5.98;-66.12;-65.90;-43.66
1560.250;-5.99;-66.11;-65.89;-43.63
1560.260;-5.99;-66.11;-65.89;-43.60
1560.270;-5.97;-66.13;-65.91;-43.65
1560.280;-6.01;-66.10;-65.87;-43.63
1560.290;-5.98;-66.13;-65.90;-43.67
1560.300;-5.97;-66.13;-65.91;-43.64
1560.310;-6.00;-66.10;-65.88;-43.63
1560.320;-6.00;-66.11;-65.88;-43.68
1560.330;-5.97;-66.13;-65.91;-43.70
1560.340;-5.96;-66.15;-65.92;-43.66
1560.350;-5.99;-66.12;-65.89;-43.73
1560.360;-5.98;-66.13;-65.90;-43.69
1560.370;-5.98;-66.13;-65.90;-43.62
1560.380;-5.97;-66.14;-65.91;-43.61
1560.390;-5.99;-66.12;-65.89;-43.58
1560.400;-5.97;-66.14;-65.91;-43.63
1560.410;-5.97;-66.14;-65.91;-43.55
1560.420;-5.98;-66.13;-65.90;-43.62
1560.430;-5.99;-66.12;-65.89;-43.60
1560.440;-5.99;-66.12;-65.89;-43.49
1560.450;-6.01;-66.10;-65.87;-43.51
1560.460;-5.99;-66.12;-65.89;-43.65
